name_part_type,year,exam_type,name_part,count,mean_total_score,median_total_score,p25_total_score,p75_total_score,max_total_score
family_name,2013,DH,Tôn,808,13.0972,13.0,9.25,17.0,27.25
family_name,2013,DH,Tăng,1417,13.2324,13.0,9.75,16.5,28.0
family_name,2013,DH,Tường,63,13.504,13.5,9.625,16.875,24.25
family_name,2013,DH,Tưởng,132,13.964,13.5,10.25,17.75,26.0
family_name,2013,DH,Tạ,5015,13.3155,13.0,9.75,16.75,36.5
family_name,2013,DH,Tất,64,12.8438,12.5,9.0,17.0625,21.25
family_name,2013,DH,Tẩn,57,10.7149,10.75,7.75,13.0,21.25
family_name,2013,DH,Tằng,51,10.0392,10.0,7.875,12.625,22.0
family_name,2013,DH,Tống,2091,13.3211,13.0,10.0,16.5,33.5
family_name,2013,DH,Từ,1070,12.8759,12.5,9.5,16.25,27.75
family_name,2013,DH,Ung,141,12.0957,11.25,8.5,14.25,26.0
family_name,2013,DH,Uông,115,12.1891,11.75,9.5,14.75,26.25
family_name,2013,DH,Vi,1693,10.79,10.25,7.75,13.25,28.25
family_name,2013,DH,Viên,149,12.9497,13.0,8.75,16.5,27.5
family_name,2013,DH,Voòng,31,11.3629,12.0,9.0,13.75,19.75
family_name,2013,DH,Vy,368,11.2806,10.75,8.25,14.0625,23.5
family_name,2013,DH,Và,51,7.8578,7.25,5.375,10.375,19.5
family_name,2013,DH,Vàng,335,9.3,8.5,6.5,11.5,24.75
family_name,2013,DH,Vì,205,8.928,8.25,6.5,11.0,23.5
family_name,2013,DH,Vòng,242,11.9194,11.5,9.25,14.6875,23.25
family_name,2013,DH,Võ,27076,12.6196,12.25,9.25,15.75,29.0
family_name,2013,DH,Văn,2134,12.8162,12.25,9.25,16.0,26.5
family_name,2013,DH,Văng,66,12.7917,12.625,9.8125,16.4375,19.5
family_name,2013,DH,Vũ,35212,13.7233,13.5,10.25,17.25,39.0
family_name,2013,DH,Vưu,39,12.1923,11.75,9.875,14.375,21.5
family_name,2013,DH,Vương,3236,13.2591,13.0,9.5,16.75,29.25
family_name,2013,DH,Vạn,35,10.5143,9.0,7.0,11.5,26.75
family_name,2013,DH,Vỏ,171,12.1564,11.5,9.75,14.75,23.75
family_name,2013,DH,Vừ,170,8.8294,8.0,6.3125,11.0,22.5
family_name,2013,DH,Xa,48,10.7552,10.0,7.5,13.3125,21.75
family_name,2013,DH,Y,1020,8.602,8.0,6.5,10.25,23.0
family_name,2013,DH,Zơ,53,6.8113,6.5,5.5,8.75,14.25
family_name,2013,DH,nguyễn,47,11.7234,11.25,8.125,14.75,25.75
family_name,2013,DH,Âu,300,12.905,12.75,9.75,16.0,26.75
family_name,2013,DH,Ôn,92,13.4185,12.5,10.1875,16.5625,28.25
family_name,2013,DH,Ông,177,13.5339,13.5,10.75,16.5,27.0
family_name,2013,DH,Đinh,16611,12.7076,12.5,9.25,16.0,28.75
family_name,2013,DH,Điêu,112,9.3594,8.625,6.5,12.0,22.25
family_name,2013,DH,Điền,65,12.2192,11.75,10.0,15.25,24.0
family_name,2013,DH,Điểu,149,10.0453,9.5,7.25,12.5,21.0
family_name,2013,DH,Đoàn,11929,13.0934,13.0,9.5,16.5,28.75
family_name,2013,DH,Đàm,2174,12.7392,12.25,9.0,16.25,28.25
family_name,2013,DH,Đàng,182,9.1085,8.5,6.75,11.1875,21.5
family_name,2013,DH,Đào,11952,13.332,13.0,9.75,16.75,34.75
family_name,2013,DH,Đèo,31,10.5161,10.0,8.0,12.625,17.5
family_name,2013,DH,Đình,33,11.6894,11.75,8.5,14.0,19.25
family_name,2013,DH,Đòan,38,14.0461,13.75,10.875,17.25,20.75
family_name,2013,DH,Đăng,54,12.6065,12.125,8.3125,16.25,25.0
family_name,2013,DH,Đường,307,12.9511,12.25,9.375,16.25,27.5
family_name,2013,DH,Đại,36,14.4236,13.75,11.9375,17.25,23.75
family_name,2013,DH,Đạo,91,9.1758,9.0,6.75,11.25,18.5
family_name,2013,DH,Đạt,32,8.9766,9.75,7.125,10.8125,12.5
family_name,2013,DH,Đậu,1258,12.4867,12.0,9.0,15.75,28.0
family_name,2013,DH,Đặng,24526,13.0174,12.75,9.5,16.25,38.5
family_name,2013,DH,Đồng,1736,13.1973,13.0,9.5,16.5,27.0
family_name,2013,DH,Đổ,205,12.2561,12.0,9.5,14.75,26.5
family_name,2013,DH,Đổng,165,10.6788,9.75,7.25,13.25,25.25
family_name,2013,DH,Đỗ,28373,13.3881,13.0,9.75,16.75,38.75
family_name,2013,DH,Đới,140,12.8982,12.75,9.0,16.0,25.0
family_name,2013,DH,Ưng,33,11.8788,11.75,10.5,14.5,21.0
family_name,2013,DH,ứng,51,14.1029,12.5,10.0,19.625,24.25
family_name,2013,DH,ừng,36,12.1181,12.875,9.5,14.25,22.25
family_name,2014,DH,A,203,9.3461,8.5,6.75,12.0,19.5
family_name,2014,DH,Alăng,102,8.0049,7.5,5.75,9.75,16.25
family_name,2014,DH,An,166,14.4337,14.75,11.0625,17.75,25.25
family_name,2014,DH,Biện,196,13.5472,13.5,9.75,16.75,26.25
family_name,2014,DH,Bàn,257,11.3025,10.5,8.25,14.5,23.75
family_name,2014,DH,Bàng,38,13.2632,13.875,9.6875,16.5625,22.75
family_name,2014,DH,Bành,186,14.4691,14.5,11.3125,17.25,25.25
family_name,2014,DH,Bá,121,11.5764,11.0,8.0,14.75,22.0
family_name,2014,DH,Bùi,26116,14.026,14.0,10.5,17.25,28.25
family_name,2014,DH,Bạc,58,9.7931,8.625,6.5,13.1875,21.25
family_name,2014,DH,Bạch,673,13.8559,13.5,10.75,17.0,26.75
family_name,2014,DH,Bế,420,11.103,10.25,7.5,14.0625,23.25
family_name,2014,DH,Bồ,50,13.575,13.0,9.6875,17.375,23.0
family_name,2014,DH,Ca,32,13.0078,12.875,10.0,16.5625,20.25
family_name,2014,DH,Cam,65,12.7731,12.75,10.25,15.5,24.0
family_name,2014,DH,Cao,7228,13.787,13.5,10.5,17.0,28.25
family_name,2014,DH,Chau,118,10.9534,10.5,8.25,13.6875,20.75
family_name,2014,DH,Chiêm,71,14.0035,14.5,10.875,17.25,21.75
family_name,2014,DH,Chu,3515,14.1504,14.25,10.5,17.5,28.0
family_name,2014,DH,Chung,368,13.377,13.25,10.0,16.5,25.25
family_name,2014,DH,Châu,2109,13.2856,13.0,10.0,16.5,27.25
family_name,2014,DH,Chương,59,13.3347,13.75,10.125,15.75,22.25
family_name,2014,DH,Chẩu,33,9.7803,8.75,7.25,13.0,16.75
family_name,2014,DH,Chế,184,13.3832,13.25,10.4375,16.5625,22.75
family_name,2014,DH,Chử,148,15.4561,15.625,12.75,18.3125,26.0
family_name,2014,DH,Cil,59,9.0847,9.0,7.375,10.5,17.0
family_name,2014,DH,Cung,82,15.0854,15.125,12.0625,17.5,24.25
family_name,2014,DH,Cà,198,8.5707,7.5,6.0,10.6875,22.75
family_name,2014,DH,Cái,85,13.8265,13.75,11.0,17.25,24.75
family_name,2014,DH,Cáp,83,13.8524,13.5,10.25,16.75,24.0
family_name,2014,DH,Công,101,13.8911,14.0,10.5,17.25,24.0
family_name,2014,DH,Cù,375,14.06,14.0,10.5,17.75,25.25
family_name,2014,DH,Cấn,282,14.2074,14.0,10.25,17.5,26.5
family_name,2014,DH,Cầm,151,9.8328,9.0,6.5,13.0,22.25
family_name,2014,DH,Cồ,44,13.8636,12.375,10.5,16.5,24.5
family_name,2014,DH,Cổ,45,14.3444,14.5,11.25,17.25,22.0
family_name,2014,DH,Danh,717,10.7099,10.25,8.0,13.0,24.0
family_name,2014,DH,Diêm,56,14.3973,13.75,11.0,16.875,26.5
family_name,2014,DH,Diệp,664,13.433,13.5,9.9375,16.5,27.5
family_name,2014,DH,Doãn,583,14.2676,14.25,11.0,17.5,25.5
family_name,2014,DH,Du,55,13.8455,13.75,11.5,16.0,24.0
family_name,2014,DH,Duy,34,12.625,12.25,8.875,15.375,21.5
family_name,2014,DH,Dư,364,14.2933,14.5,11.5,17.5625,25.5
family_name,2014,DH,Dương,14163,13.6815,13.5,10.25,17.0,28.25
family_name,2014,DH,Dụng,30,10.5833,9.75,7.3125,12.25,21.0
family_name,2014,DH,Giang,539,14.2718,14.5,11.125,17.25,25.75
family_name,2014,DH,Giàng,473,9.5777,8.75,6.5,12.25,21.5
family_name,2014,DH,Giáp,393,14.4695,14.5,11.75,17.5,25.5
family_name,2014,DH,Giản,40,14.6312,14.5,11.375,18.3125,22.75
family_name,2014,DH,Giảng,36,13.2986,13.625,11.4375,15.5625,22.0
family_name,2014,DH,H,936,8.5069,7.75,6.25,10.0,25.25
family_name,2014,DH,H',626,7.7931,7.25,5.75,9.25,19.25
family_name,2014,DH,Hoa,115,13.3022,13.5,9.875,16.625,25.25
family_name,2014,DH,Hoàng,28327,13.6862,13.5,10.0,17.0,28.5
family_name,2014,DH,Huúnh,1841,13.594,13.5,10.0,16.75,26.5
family_name,2014,DH,Huỳnh,17678,13.4545,13.25,10.25,16.5,27.75
family_name,2014,DH,Hà,8581,13.4586,13.25,10.0,16.75,27.5
family_name,2014,DH,Hàn,132,14.8977,14.75,10.75,18.5,26.25
family_name,2014,DH,Hàng,130,12.8154,13.125,9.75,16.25,23.25
family_name,2014,DH,Hán,224,12.6853,11.75,9.0,16.0,26.0
family_name,2014,DH,Hòang,59,13.2331,13.75,11.0,15.5,21.75
family_name,2014,DH,Hùynh,143,13.1399,13.25,9.625,15.75,25.25
family_name,2014,DH,Hạ,118,12.7521,12.25,9.8125,15.75,23.5
family_name,2014,DH,Hạng,48,8.7292,8.125,5.9375,10.5625,18.75
family_name,2014,DH,Hảng,30,9.25,8.375,6.5625,10.5625,17.25
family_name,2014,DH,Hầu,68,11.9926,11.625,8.0,15.3125,21.75
family_name,2014,DH,Hồ,13641,13.4001,13.25,10.0,16.75,28.5
family_name,2014,DH,Hồng,331,13.3489,13.25,9.75,16.25,26.25
family_name,2014,DH,Hờ,68,9.2059,8.75,5.9375,12.5625,17.5
family_name,2014,DH,Hứa,1118,12.9139,12.5,9.0,16.25,27.5
family_name,2014,DH,Hỷ,30,13.0333,12.75,11.5625,14.4375,20.0
family_name,2014,DH,K,77,9.0,8.25,6.75,10.75,18.25
family_name,2014,DH,K',270,9.8093,9.25,7.5,11.25,19.75
family_name,2014,DH,Ka,373,9.6709,9.25,7.5,11.25,21.75
family_name,2014,DH,Ka',36,10.7569,11.25,8.8125,12.5,16.5
family_name,2014,DH,Kha,110,11.4727,10.75,8.25,14.4375,25.25
family_name,2014,DH,Khiếu,75,15.4933,15.5,13.125,18.5,24.25
family_name,2014,DH,Khuất,447,14.2019,14.25,10.375,18.0,26.0
family_name,2014,DH,Khúc,266,15.3365,15.5,11.5,19.0,26.5
family_name,2014,DH,Khưu,166,13.8916,13.5,10.5625,16.4375,24.75
family_name,2014,DH,Khương,267,14.4204,14.25,10.375,18.25,27.0
family_name,2014,DH,Khấu,35,12.0,12.0,9.0,14.75,18.25
family_name,2014,DH,Khổng,445,14.7966,14.75,11.75,18.25,26.25
family_name,2014,DH,Kim,703,12.3325,11.5,8.75,15.25,25.5
family_name,2014,DH,Kiên,82,10.9665,10.25,8.5,13.75,19.5
family_name,2014,DH,Kiều,1632,13.7099,13.75,10.0,17.0,28.25
family_name,2014,DH,Kon,37,8.723,8.5,7.25,10.5,14.0
family_name,2014,DH,Kpă,111,8.2905,8.0,6.25,9.625,17.0
family_name,2014,DH,Ksor,353,8.097,7.5,6.25,9.25,20.0
family_name,2014,DH,Ksơr,32,7.0703,6.625,5.4375,8.8125,13.75
family_name,2014,DH,Kơ,37,9.9797,9.75,6.75,12.5,17.75
family_name,2014,DH,La,1067,12.8083,12.5,9.25,16.0,26.5
family_name,2014,DH,Lai,123,13.8028,14.25,10.375,16.5,23.75
family_name,2014,DH,Lang,126,10.9504,10.5,8.3125,13.25,20.0
family_name,2014,DH,Linh,72,10.7986,9.75,7.5,13.8125,22.75
family_name,2014,DH,Liên,70,13.8321,13.625,10.5,17.25,25.75
family_name,2014,DH,Liêng,37,9.5676,9.0,7.5,12.0,16.25
family_name,2014,DH,Liêu,206,13.3046,12.75,10.0625,16.6875,22.75
family_name,2014,DH,Liễu,60,12.5375,12.0,9.4375,14.875,22.0
family_name,2014,DH,Long,157,11.0478,10.5,8.25,14.0,22.25
family_name,2014,DH,Luyện,107,14.4089,14.75,11.5,17.625,21.25
family_name,2014,DH,Luân,49,12.2653,11.75,9.0,15.0,25.5
family_name,2014,DH,Ly,49,8.7653,8.0,6.25,9.75,18.0
family_name,2014,DH,Lành,79,11.0601,10.25,7.375,14.125,20.5
family_name,2014,DH,Lâm,4523,13.3414,13.0,10.0,16.5,28.25
family_name,2014,DH,Lã,708,14.167,14.25,11.0,17.5,25.5
family_name,2014,DH,Lãnh,43,11.5872,11.5,7.875,14.75,24.75
family_name,2014,DH,Lèng,52,9.8125,8.75,7.25,11.8125,22.0
family_name,2014,DH,Lèo,44,8.1364,7.5,5.5,9.75,23.0
family_name,2014,DH,Lê,83125,13.9023,13.75,10.5,17.0,29.25
family_name,2014,DH,Lò,1536,9.0664,8.25,6.25,11.25,25.75
family_name,2014,DH,Lô,385,10.3519,10.0,7.25,12.75,23.75
family_name,2014,DH,Lôc,45,12.5611,12.5,10.75,14.5,23.5
family_name,2014,DH,Lù,198,9.2841,8.75,6.5,11.4375,20.75
family_name,2014,DH,Lý,4389,12.953,12.75,9.5,16.25,27.25
family_name,2014,DH,Lăng,260,12.2894,12.0,8.75,14.875,24.75
family_name,2014,DH,Lơ,34,9.5,9.5,7.75,10.75,15.5
family_name,2014,DH,Lư,368,13.3451,13.0,9.75,16.5,24.5
family_name,2014,DH,Lưu,5629,14.2972,14.25,10.75,17.5,28.0
family_name,2014,DH,Lương,6908,13.6464,13.5,10.0,17.0,28.25
family_name,2014,DH,Lường,747,10.1058,9.25,6.5,13.0,24.5
family_name,2014,DH,Lượng,33,11.447,10.25,8.5,14.75,18.75
family_name,2014,DH,Lạc,54,13.6065,14.25,9.5625,17.4375,21.0
family_name,2014,DH,Lại,1710,14.5854,14.5,11.25,17.75,27.25
family_name,2014,DH,Lầu,148,9.9527,9.25,6.75,13.0625,22.25
family_name,2014,DH,Lều,55,16.2364,16.25,12.25,20.25,26.25
family_name,2014,DH,Lỗ,55,13.9045,14.0,10.0,17.125,23.5
family_name,2014,DH,Lộ,50,12.385,12.375,8.8125,15.75,26.25
family_name,2014,DH,Lộc,189,11.0754,10.5,8.25,13.5,20.5
family_name,2014,DH,Lợi,31,14.3145,14.5,12.625,16.125,20.5
family_name,2014,DH,Lục,597,11.7781,11.5,8.25,15.0,23.0
family_name,2014,DH,Lữ,620,12.798,12.5,9.25,16.25,27.0
family_name,2014,DH,Lỳ,42,8.8512,7.75,6.0,11.0,19.0
family_name,2014,DH,Ma,871,10.8143,10.25,7.75,13.25,25.0
family_name,2014,DH,Mai,8636,13.8479,13.75,10.25,17.0,28.25
family_name,2014,DH,Man,31,14.4677,14.5,10.125,17.75,24.25
family_name,2014,DH,Mang,67,11.5,10.75,8.125,14.375,25.25
family_name,2014,DH,Mã,578,12.208,12.0,8.75,15.25,26.0
family_name,2014,DH,Mè,33,9.197,9.0,6.0,10.25,23.75
family_name,2014,DH,Mông,160,10.1984,9.25,7.25,12.5625,23.0
family_name,2014,DH,Mùa,140,8.1429,7.375,5.75,10.0,20.25
family_name,2014,DH,Mùi,40,8.1625,6.5,5.5,9.3125,23.5
family_name,2014,DH,Mạc,540,13.9102,14.0,10.5,17.25,25.5
family_name,2014,DH,Mạch,139,13.5126,13.0,10.25,16.625,24.0
family_name,2014,DH,Mạnh,43,14.1919,13.75,11.625,16.0,23.25
family_name,2014,DH,Mẫn,90,14.2917,14.375,10.75,17.75,26.75
family_name,2014,DH,Nay,285,8.4184,7.5,6.0,10.0,22.0
family_name,2014,DH,Neáng,41,9.3841,9.0,7.75,11.0,14.75
family_name,2014,DH,Nghiêm,830,14.4627,14.5,11.0,17.75,26.75
family_name,2014,DH,Nguyên,55,13.3591,12.5,9.25,17.25,25.0
family_name,2014,DH,Nguyễn,309943,14.016,14.0,10.5,17.25,29.0
family_name,2014,DH,Nguỵ,45,14.7,13.75,11.0,19.0,28.0
family_name,2014,DH,Ngân,77,10.7273,10.75,7.5,12.75,21.5
family_name,2014,DH,Ngô,17616,14.0281,14.0,10.5,17.25,27.75
family_name,2014,DH,Ngũ,60,12.8542,13.125,9.75,16.3125,21.25
family_name,2014,DH,Ngọ,133,13.9718,14.25,10.25,17.25,26.0
family_name,2014,DH,Ngọc,92,11.9429,11.125,8.9375,14.8125,21.5
family_name,2014,DH,Ngụy,129,12.7519,12.0,9.25,15.5,25.0
family_name,2014,DH,Nhan,120,12.9542,12.75,9.875,16.0625,23.5
family_name,2014,DH,Nhâm,158,15.0981,15.375,12.25,17.75,25.25
family_name,2014,DH,Nhữ,259,14.6844,14.75,11.25,18.0,25.0
family_name,2014,DH,Ninh,478,15.2845,15.5,11.5625,18.75,25.5
family_name,2014,DH,Néang,73,11.9349,12.0,9.75,14.5,18.25
family_name,2014,DH,Nìm,31,12.6694,12.0,10.5,14.625,20.5
family_name,2014,DH,Nông,2615,10.7526,10.25,7.5,13.5,24.5
family_name,2014,DH,Nịnh,31,11.0806,11.25,7.625,12.75,19.5
family_name,2014,DH,Ong,81,14.1173,14.5,10.75,17.25,25.5
family_name,2014,DH,Phan,24193,13.8592,13.75,10.5,17.0,28.25
family_name,2014,DH,Phàn,56,10.3527,9.875,6.9375,12.3125,20.75
family_name,2014,DH,Phàng,30,8.5,7.75,5.75,10.5,19.75
family_name,2014,DH,Phí,511,14.6561,14.75,11.25,18.0,27.75
family_name,2014,DH,Phó,54,14.5231,14.25,10.5,17.25,25.75
family_name,2014,DH,Phù,120,13.5167,13.375,10.5,16.75,23.25
family_name,2014,DH,Phùng,4372,14.0704,14.0,10.5,17.5,27.75
family_name,2014,DH,Phú,68,11.7426,9.375,7.1875,16.0625,25.0
family_name,2014,DH,Phương,309,13.5615,13.5,10.0,17.0,26.0
family_name,2014,DH,Phạm,61752,14.1824,14.25,10.75,17.5,29.25
family_name,2014,DH,Puih,36,9.2986,9.25,6.75,11.5,17.0
family_name,2014,DH,Pơloong,34,7.6397,7.5,6.0,8.9375,16.0
family_name,2014,DH,Pờ,31,9.3306,9.0,7.375,10.375,17.5
family_name,2014,DH,Quan,145,11.75,11.75,8.25,14.5,23.0
family_name,2014,DH,Quang,103,12.4976,12.25,8.75,15.5,21.0
family_name,2014,DH,Quàng,368,8.8954,8.125,6.0,11.0,21.25
family_name,2014,DH,Quách,1783,13.5593,13.25,10.0,16.75,26.5
family_name,2014,DH,Quản,189,14.1984,14.25,11.0,17.0,26.25
family_name,2014,DH,Quảng,145,11.2121,10.0,7.75,13.75,25.0
family_name,2014,DH,Rah,39,8.4551,8.5,6.5,10.375,14.5
family_name,2014,DH,Rcom,59,9.0297,8.25,6.625,10.75,19.25
family_name,2014,DH,Rmah,55,8.4818,8.25,6.75,10.0,16.75
family_name,2014,DH,Rơ,190,8.1724,7.75,6.25,9.5,18.25
family_name,2014,DH,Sa,42,9.6012,9.5,7.5,11.4375,17.75
family_name,2014,DH,Siu,161,9.0031,8.5,7.0,10.75,17.75
family_name,2014,DH,Sái,36,13.3264,13.375,9.4375,16.5625,23.0
family_name,2014,DH,Sùng,303,9.3523,8.5,6.5,11.5,20.75
family_name,2014,DH,Sơn,336,10.9985,10.5,8.25,13.3125,22.5
family_name,2014,DH,Sầm,164,11.2942,11.0,7.75,14.5,24.0
family_name,2014,DH,Sằm,32,9.4609,9.25,6.9375,11.75,16.75
family_name,2014,DH,Sồng,30,7.5833,6.5,5.0,9.75,19.0
family_name,2014,DH,Sử,132,12.1799,11.75,8.5,15.75,26.0
family_name,2014,DH,Sỳ,33,12.4318,12.25,10.0,14.25,21.0
family_name,2014,DH,Thang,43,16.0233,16.0,13.0,18.5,24.25
family_name,2014,DH,Thi,109,13.5917,13.5,10.5,16.5,21.75
family_name,2014,DH,Thiên,67,9.6567,8.75,7.25,11.5,19.0
family_name,2014,DH,Thiều,355,14.0106,14.25,10.25,17.5,26.25
family_name,2014,DH,Thiệu,32,14.2734,14.0,11.1875,16.0,25.25
family_name,2014,DH,Thành,71,11.1127,10.75,7.625,14.125,22.5
family_name,2014,DH,Thào,227,8.7753,8.0,6.0,10.75,21.75
family_name,2014,DH,Thái,3090,13.7799,13.5,10.25,17.0,28.0
family_name,2014,DH,Thân,913,14.2358,14.0,11.0,17.5,26.5
family_name,2014,DH,Thèn,34,9.4191,8.25,6.125,12.5625,19.5
family_name,2014,DH,Thông,62,10.5726,10.75,8.3125,12.5,17.25
family_name,2014,DH,Thượng,58,12.2328,12.125,9.25,14.9375,23.25
family_name,2014,DH,Thạch,1373,10.8702,10.25,8.0,13.25,24.0
family_name,2014,DH,Thẩm,82,12.1524,12.125,8.5625,15.0,23.5
family_name,2014,DH,Thị,308,10.3328,10.0,7.6875,12.75,19.5
family_name,2014,DH,Thới,59,13.0085,13.75,9.25,15.75,26.5
family_name,2014,DH,Tiêu,324,13.3009,12.875,10.0,16.0625,27.25
family_name,2014,DH,Tiết,63,12.2341,11.75,9.25,14.375,23.0
family_name,2014,DH,Tiền,40,11.6875,10.625,8.6875,14.625,22.0
family_name,2014,DH,Trang,291,13.8625,13.75,10.5,17.125,24.25
family_name,2014,DH,Triệu,2024,12.185,11.75,8.5,15.5,27.25
family_name,2014,DH,Truơng,44,13.1648,12.875,10.75,15.4375,21.5
family_name,2014,DH,Trà,231,13.1461,12.5,9.75,16.5,24.0
family_name,2014,DH,Trác,32,14.3672,15.25,10.625,17.8125,21.75
family_name,2014,DH,Tráng,64,8.8555,7.625,6.4375,9.75,19.75
family_name,2014,DH,Trình,212,13.7512,13.75,10.25,17.0,24.5
family_name,2014,DH,Trương,16072,13.6633,13.5,10.25,17.0,29.0
family_name,2014,DH,Trượng,99,8.9545,8.0,6.875,10.25,19.75
family_name,2014,DH,Trầm,142,13.5669,13.0,10.0,16.9375,23.5
family_name,2014,DH,Trần,94208,13.9667,14.0,10.5,17.25,29.0
family_name,2014,DH,Trịnh,9202,14.2934,14.25,10.75,17.5,27.75
family_name,2014,DH,Tào,176,13.5753,12.75,9.5,17.75,25.0
family_name,2014,DH,Tân,57,13.8202,13.75,11.75,15.75,23.5
family_name,2014,DH,Tèng,102,14.2843,14.25,9.8125,18.375,26.5
family_name,2014,DH,Tòng,239,8.6224,7.5,6.125,10.5,21.25
family_name,2014,DH,Tô,2961,13.8674,13.75,10.25,17.25,26.75
family_name,2014,DH,Tôn,668,14.5037,14.75,11.25,17.75,27.25
family_name,2014,DH,Tõ,101,14.5074,14.25,10.0,18.0,25.75
family_name,2014,DH,Tăng,1125,13.9187,14.0,10.75,17.0,26.0
family_name,2014,DH,Tường,51,14.8725,15.25,11.25,19.0,25.75
family_name,2014,DH,Tưởng,98,13.875,13.625,10.5625,17.0,25.5
family_name,2014,DH,Tạ,4194,14.185,14.25,10.75,17.5,28.25
family_name,2014,DH,Tất,62,15.0161,15.5,12.25,18.0,21.5
family_name,2014,DH,Tẩn,80,9.3469,8.125,6.6875,11.3125,20.75
family_name,2014,DH,Tằng,45,11.9833,12.25,9.5,14.25,21.25
family_name,2014,DH,Tống,1404,14.2039,14.0,10.75,17.5,29.25
family_name,2014,DH,Từ,858,13.7174,13.75,10.25,17.0,26.25
family_name,2014,DH,Ung,157,13.9331,14.25,11.0,16.75,26.0
family_name,2014,DH,Uông,95,13.9842,14.25,10.5,17.25,26.75
family_name,2014,DH,Vi,1486,11.4309,10.75,8.0,14.5,24.75
family_name,2014,DH,Viên,117,11.9765,11.75,9.0,14.0,24.5
family_name,2014,DH,Voòng,34,14.4632,14.625,10.4375,16.75,23.5
family_name,2014,DH,Vy,311,11.7307,11.75,8.5,14.5,23.0
family_name,2014,DH,Và,65,8.3654,8.0,6.0,10.25,18.25
family_name,2014,DH,Vàng,370,9.3919,8.5,6.5,11.75,20.5
family_name,2014,DH,Vâ,1530,13.6658,13.5,10.0,17.0,27.25
family_name,2014,DH,Vì,142,9.1637,8.0,6.0,11.5,24.5
family_name,2014,DH,Vò,1780,14.7756,14.75,11.25,18.25,27.75
family_name,2014,DH,Vòng,226,12.8905,12.5,9.75,16.0,24.25
family_name,2014,DH,Võ,20612,13.5849,13.5,10.25,16.75,28.25
family_name,2014,DH,Văn,1814,13.8819,13.75,10.75,17.0,26.25
family_name,2014,DH,Văng,51,14.4853,14.5,11.75,17.5,22.0
family_name,2014,DH,Vũ,25991,14.6725,14.75,11.25,18.0,28.75
family_name,2014,DH,Vưu,39,14.6731,14.75,10.875,19.0,21.75
family_name,2014,DH,Vương,2598,14.0772,14.0,10.5,17.5,27.0
family_name,2014,DH,Vạn,31,10.7097,8.5,7.25,14.25,20.0
family_name,2014,DH,Vỏ,149,12.3423,12.25,9.75,14.25,21.75
family_name,2014,DH,Vừ,116,8.7694,8.25,6.1875,10.5,23.75
family_name,2014,DH,Xa,52,13.5721,13.5,9.5625,17.5625,24.5
family_name,2014,DH,Y,839,8.7634,8.0,6.5,10.5,21.25
family_name,2014,DH,Âu,312,13.9824,14.25,10.5,17.5,25.0
family_name,2014,DH,Ôn,102,13.8554,14.0,11.0,16.6875,23.5
family_name,2014,DH,Ông,149,13.5302,13.5,10.0,17.0,23.25
family_name,2014,DH,Đinh,13557,13.6198,13.5,10.0,17.0,28.75
family_name,2014,DH,Điêu,90,9.6861,8.125,6.375,13.0625,21.5
family_name,2014,DH,Điền,46,13.125,12.875,10.5625,16.0625,21.25
family_name,2014,DH,Điểu,114,9.875,9.0,7.0,12.25,20.25
family_name,2014,DH,Đoàn,9776,14.1909,14.25,10.75,17.5,28.0
family_name,2014,DH,Đàm,1887,13.447,13.5,9.75,17.0,26.0
family_name,2014,DH,Đàng,162,9.3981,8.625,6.75,11.4375,22.75
family_name,2014,DH,Đào,9765,14.3236,14.25,10.75,17.5,28.0
family_name,2014,DH,Đình,30,14.5833,14.75,12.5625,18.0,22.25
family_name,2014,DH,Đòan,56,13.3795,13.0,10.75,16.3125,20.5
family_name,2014,DH,Đăng,47,13.8564,12.5,10.25,17.75,23.0
family_name,2014,DH,Đường,244,14.0717,13.75,10.75,17.0625,25.5
family_name,2014,DH,Đạo,63,9.7937,8.75,6.875,12.5,18.5
family_name,2014,DH,Đầu,33,15.697,17.25,10.5,20.5,23.5
family_name,2014,DH,Đậu,916,14.1528,14.25,11.0,17.25,26.5
family_name,2014,DH,Đặng,19904,13.9603,13.75,10.5,17.25,28.75
family_name,2014,DH,Đồng,1395,14.0839,14.0,10.5,17.5,27.75
family_name,2014,DH,Đổ,211,13.0166,12.75,10.0,15.5,23.5
family_name,2014,DH,Đổng,137,10.6569,10.0,7.25,13.25,25.75
family_name,2014,DH,Đỗ,23480,14.2625,14.25,10.75,17.5,28.25
family_name,2014,DH,Đới,96,14.1562,14.25,10.9375,17.75,23.75
family_name,2014,DH,Ưng,38,14.25,14.375,11.3125,17.6875,24.75
family_name,2014,DH,ứng,35,15.7643,16.25,11.75,19.0,24.75
given_name,2013,CD,ANH,40,12.175,11.0,9.125,13.5,26.0
given_name,2013,CD,An,975,13.8379,13.5,10.25,17.5,28.5
given_name,2013,CD,Anh,5067,14.3785,14.0,10.75,17.75,30.0
given_name,2013,CD,Ba,98,12.1658,11.875,9.3125,14.6875,24.75
given_name,2013,CD,Biên,73,11.3836,11.0,8.25,13.5,28.75
given_name,2013,CD,Bách,64,12.6836,12.375,9.625,15.5,23.25
given_name,2013,CD,Bé,102,12.64,12.75,9.5,15.25,23.75
given_name,2013,CD,Bình,1016,13.169,12.75,9.75,16.0,40.25
given_name,2013,CD,Bích,378,14.1346,14.0,10.75,17.1875,28.0
