year,province_code,province_name,region,subject,subject_label,count,mean,std,share_ge_8,share_ge_10,share_lt_5
2022,57,Vĩnh Long,Miền Nam,SinhHoc,Sinh học,3126,5.7735,1.4053,0.07677543186180422,0.0,0.2658349328214971
2022,57,Vĩnh Long,Miền Nam,Toan,Toán,10222,6.5394,1.391,0.17286245353159851,0.0,0.13265505771864605
2022,57,Vĩnh Long,Miền Nam,VatLy,Vật lí,3137,6.7913,1.2192,0.18010838380618424,0.000318775900541919,0.07650621613006056
2022,58,Trà Vinh,Miền Nam,DiaLy,Địa lí,7119,6.4085,1.1531,0.1025424919230229,0.0,0.09453574940300603
2022,58,Trà Vinh,Miền Nam,GDCD,GDCD,6488,7.7955,1.0547,0.5218865598027127,0.0013871763255240443,0.011405672009864365
2022,58,Trà Vinh,Miền Nam,HoaHoc,Hóa học,2285,6.4879,1.4608,0.18818380743982493,0.00087527352297593,0.14967177242888402
2022,58,Trà Vinh,Miền Nam,LichSu,Lịch sử,7149,5.8537,1.597,0.10421037907399636,0.001258917331095258,0.28213736186879285
2022,58,Trà Vinh,Miền Nam,NgoaiNgu,Ngoại ngữ,8711,4.186,1.5911,0.035816783377339,0.0003443921478590288,0.7360808173573643
2022,58,Trà Vinh,Miền Nam,NguVan,Ngữ văn,9366,5.7596,1.1878,0.026051676275891524,0.0,0.21780909673286356
2022,58,Trà Vinh,Miền Nam,SinhHoc,Sinh học,2254,5.2655,1.4448,0.05013309671694765,0.0,0.4356699201419698
2022,58,Trà Vinh,Miền Nam,Toan,Toán,9291,5.745,1.6215,0.08976428802066516,0.0,0.3128834355828221
2022,58,Trà Vinh,Miền Nam,VatLy,Vật lí,2249,6.1104,1.3177,0.07781236104935527,0.0,0.1858603823921743
2022,59,Sóc Trăng,Miền Nam,DiaLy,Địa lí,6995,6.426,1.1498,0.1043602573266619,0.0,0.09035025017869908
2022,59,Sóc Trăng,Miền Nam,GDCD,GDCD,6402,7.9056,1.0858,0.5716963448922212,0.0029678225554514216,0.009528272414870352
2022,59,Sóc Trăng,Miền Nam,HoaHoc,Hóa học,2907,6.254,1.5377,0.1716546267629859,0.0,0.21052631578947367
2022,59,Sóc Trăng,Miền Nam,LichSu,Lịch sử,7049,6.0263,1.5784,0.12781954887218044,0.0009930486593843098,0.24726911618669314
2022,59,Sóc Trăng,Miền Nam,NgoaiNgu,Ngoại ngữ,9233,4.4483,1.6658,0.04917145023286039,0.0,0.6746452940539369
2022,59,Sóc Trăng,Miền Nam,NguVan,Ngữ văn,9891,6.41,1.1606,0.10464058234758872,0.0,0.08775654635527247
2022,59,Sóc Trăng,Miền Nam,SinhHoc,Sinh học,2880,5.0826,1.4251,0.04618055555555556,0.0,0.4798611111111111
2022,59,Sóc Trăng,Miền Nam,Toan,Toán,9801,5.9224,1.6218,0.11253953678196102,0.0,0.2681359044995409
2022,59,Sóc Trăng,Miền Nam,VatLy,Vật lí,2863,6.1988,1.3745,0.09814879497031086,0.0,0.17464198393293748
2022,6,Cao Bằng,Miền Bắc,DiaLy,Địa lí,4431,6.4624,1.3502,0.14804784473030919,0.0009027307605506658,0.11825772963213721
2022,6,Cao Bằng,Miền Bắc,GDCD,GDCD,3787,7.6642,1.1932,0.48772115130710325,0.0026406126221283337,0.022445207288090838
2022,6,Cao Bằng,Miền Bắc,HoaHoc,Hóa học,525,6.9624,1.4175,0.3142857142857143,0.0,0.09142857142857143
2022,6,Cao Bằng,Miền Bắc,LichSu,Lịch sử,4446,6.3991,1.6907,0.20760233918128654,0.0065227170490328385,0.19230769230769232
2022,6,Cao Bằng,Miền Bắc,NgoaiNgu,Ngoại ngữ,4297,4.2015,1.7398,0.050034908075401445,0.00046544100535257155,0.7307423784035374
2022,6,Cao Bằng,Miền Bắc,NguVan,Ngữ văn,4945,5.7354,1.5098,0.08695652173913043,0.0,0.29908998988877655
2022,6,Cao Bằng,Miền Bắc,SinhHoc,Sinh học,479,5.1868,1.44,0.04175365344467641,0.0,0.4509394572025052
2022,6,Cao Bằng,Miền Bắc,Toan,Toán,4757,5.1731,1.8543,0.08093336136220307,0.0,0.4649989489173849
2022,6,Cao Bằng,Miền Bắc,VatLy,Vật lí,523,6.739,1.3485,0.20650095602294455,0.0,0.11089866156787763
2022,60,Bạc Liêu,Miền Nam,DiaLy,Địa lí,4034,6.9546,1.1045,0.21095686663361427,0.00024789291026276647,0.03222607833415964
2022,60,Bạc Liêu,Miền Nam,GDCD,GDCD,3512,8.2926,0.8822,0.7218109339407744,0.004271070615034169,0.0017084282460136675
2022,60,Bạc Liêu,Miền Nam,HoaHoc,Hóa học,2319,6.5785,1.5553,0.22940922811556705,0.00043122035360068997,0.15308322552824494
2022,60,Bạc Liêu,Miền Nam,LichSu,Lịch sử,4051,6.6548,1.5343,0.2377190817082202,0.004690199950629474,0.13650950382621574
2022,60,Bạc Liêu,Miền Nam,NgoaiNgu,Ngoại ngữ,5760,5.0378,1.6088,0.06701388888888889,0.0,0.5241319444444444
2022,60,Bạc Liêu,Miền Nam,NguVan,Ngữ văn,6291,6.9154,1.0102,0.17469400731203305,0.0,0.027181688125894134
2022,60,Bạc Liêu,Miền Nam,SinhHoc,Sinh học,2265,5.4641,1.4757,0.07196467991169977,0.0,0.3827814569536424
2022,60,Bạc Liêu,Miền Nam,Toan,Toán,6209,6.678,1.3418,0.18859719761636334,0.0,0.111773232404574
2022,60,Bạc Liêu,Miền Nam,VatLy,Vật lí,2287,6.631,1.3337,0.16528202885876694,0.0,0.11106252732837779
2022,61,Cà Mau,Miền Nam,DiaLy,Địa lí,5856,6.669,1.1537,0.16188524590163936,0.00017076502732240437,0.059084699453551916
2022,61,Cà Mau,Miền Nam,GDCD,GDCD,5662,8.132,1.0076,0.6428823737195337,0.006004945249028612,0.005828329212292476
2022,61,Cà Mau,Miền Nam,HoaHoc,Hóa học,4770,6.0868,1.6088,0.14570230607966456,0.0,0.25010482180293503
2022,61,Cà Mau,Miền Nam,LichSu,Lịch sử,5877,6.2797,1.5863,0.16488004083716182,0.0023821677726731326,0.19669899608643865
2022,61,Cà Mau,Miền Nam,NgoaiNgu,Ngoại ngữ,10350,4.4751,1.5219,0.03777777777777778,0.0001932367149758454,0.673816425120773
2022,61,Cà Mau,Miền Nam,NguVan,Ngữ văn,10546,6.6117,1.2038,0.1569315380238953,0.0,0.065143182249194
2022,61,Cà Mau,Miền Nam,SinhHoc,Sinh học,4705,5.0702,1.4412,0.042720510095642934,0.0,0.4777895855472901
2022,61,Cà Mau,Miền Nam,Toan,Toán,10538,6.1763,1.5433,0.12943632567849686,0.0,0.21389257923704688
2022,61,Cà Mau,Miền Nam,VatLy,Vật lí,4729,6.034,1.4287,0.09388877141044619,0.0,0.21653626559526326
2022,62,Điện Biên,Miền Bắc,DiaLy,Địa lí,5531,6.5972,1.3289,0.1813415295606581,0.0001807991321641656,0.1019707105405894
2022,62,Điện Biên,Miền Bắc,GDCD,GDCD,4795,7.6998,1.1854,0.5051094890510949,0.0031282586027111575,0.02565172054223149
2022,62,Điện Biên,Miền Bắc,HoaHoc,Hóa học,806,6.8952,1.506,0.29404466501240695,0.0,0.12406947890818859
2022,62,Điện Biên,Miền Bắc,LichSu,Lịch sử,5566,6.2833,1.7528,0.20840819259791593,0.004311893639956881,0.23751347466762487
2022,62,Điện Biên,Miền Bắc,NgoaiNgu,Ngoại ngữ,5528,4.0463,1.3922,0.03201881331403763,0.0001808972503617945,0.8214544138929089
2022,62,Điện Biên,Miền Bắc,NguVan,Ngữ văn,6303,6.4668,1.1814,0.1199428843407901,0.0,0.07821672219577978
2022,62,Điện Biên,Miền Bắc,SinhHoc,Sinh học,740,5.1703,1.5371,0.05945945945945946,0.0,0.46621621621621623
2022,62,Điện Biên,Miền Bắc,Toan,Toán,5980,5.4812,1.666,0.08528428093645485,0.0,0.38177257525083613
2022,62,Điện Biên,Miền Bắc,VatLy,Vật lí,789,6.3172,1.5353,0.16856780735107732,0.0,0.19391634980988592
2022,63,Đắk Nông,Miền Trung,DiaLy,Địa lí,4432,6.4818,1.2233,0.13628158844765342,0.0,0.09521660649819494
2022,63,Đắk Nông,Miền Trung,GDCD,GDCD,4085,7.618,1.1113,0.4594859241126071,0.0002447980416156671,0.017870257037943697
2022,63,Đắk Nông,Miền Trung,HoaHoc,Hóa học,2357,6.4361,1.6196,0.22316504030547307,0.0,0.19686041578277472
2022,63,Đắk Nông,Miền Trung,LichSu,Lịch sử,4446,6.0808,1.6639,0.15429599640125957,0.003148897885739991,0.2564102564102564
2022,63,Đắk Nông,Miền Trung,NgoaiNgu,Ngoại ngữ,6387,4.1244,1.6376,0.0371066228276186,0.0,0.7452638171285424
2022,63,Đắk Nông,Miền Trung,NguVan,Ngữ văn,6733,5.4059,1.2476,0.019604930937175108,0.0,0.3203623941779296
2022,63,Đắk Nông,Miền Trung,SinhHoc,Sinh học,2305,4.7278,1.3282,0.02950108459869848,0.0,0.603470715835141
2022,63,Đắk Nông,Miền Trung,Toan,Toán,6773,6.0172,1.7594,0.15089325262069983,0.0,0.2768344898863133
2022,63,Đắk Nông,Miền Trung,VatLy,Vật lí,2356,6.3161,1.4937,0.15195246179966043,0.0,0.18293718166383702
2022,64,Hậu Giang,Miền Nam,DiaLy,Địa lí,4548,6.6046,1.1575,0.14138082673702726,0.00021987686895338611,0.06750219876868953
2022,64,Hậu Giang,Miền Nam,GDCD,GDCD,4248,8.0197,1.0098,0.605225988700565,0.003766478342749529,0.005649717514124294
2022,64,Hậu Giang,Miền Nam,HoaHoc,Hóa học,1949,6.4777,1.5895,0.21549512570548998,0.0,0.18471010774756286
2022,64,Hậu Giang,Miền Nam,LichSu,Lịch sử,4582,6.0861,1.5852,0.14382365779135747,0.0013094718463553033,0.2357049323439546
2022,64,Hậu Giang,Miền Nam,NgoaiNgu,Ngoại ngữ,6146,4.0596,1.5362,0.02847380410022779,0.0,0.7619589977220956
2022,64,Hậu Giang,Miền Nam,NguVan,Ngữ văn,6471,6.0688,1.1084,0.05207850409519394,0.0,0.10802039870190079
2022,64,Hậu Giang,Miền Nam,SinhHoc,Sinh học,1918,5.1507,1.4322,0.045881126173096975,0.0,0.47393117831074033
2022,64,Hậu Giang,Miền Nam,Toan,Toán,6428,5.8683,1.6258,0.10874299937772246,0.0,0.28873677660236463
2022,64,Hậu Giang,Miền Nam,VatLy,Vật lí,1922,6.1896,1.4088,0.10718002081165452,0.0,0.186264308012487
2022,7,Lai Châu,Miền Bắc,DiaLy,Địa lí,3045,6.6957,1.3016,0.19146141215106732,0.0006568144499178982,0.0883415435139573
2022,7,Lai Châu,Miền Bắc,GDCD,GDCD,2597,7.8385,1.0546,0.5283018867924528,0.003850596842510589,0.008086253369272238
2022,7,Lai Châu,Miền Bắc,HoaHoc,Hóa học,602,6.4693,1.5236,0.2026578073089701,0.0,0.1760797342192691
2022,7,Lai Châu,Miền Bắc,LichSu,Lịch sử,3053,6.2866,1.6376,0.184736324926302,0.0016377333770062235,0.22076645922043892
2022,7,Lai Châu,Miền Bắc,NgoaiNgu,Ngoại ngữ,3167,4.2674,1.3127,0.030944111146195136,0.00031575623618566466,0.7720239974739501
2022,7,Lai Châu,Miền Bắc,NguVan,Ngữ văn,3624,5.0397,1.2287,0.01076158940397351,0.0,0.43515452538631344
2022,7,Lai Châu,Miền Bắc,SinhHoc,Sinh học,577,5.162,1.4118,0.043327556325823226,0.0,0.4488734835355286
2022,7,Lai Châu,Miền Bắc,Toan,Toán,3547,5.8156,1.5217,0.0814773047645898,0.0,0.28136453340851425
2022,7,Lai Châu,Miền Bắc,VatLy,Vật lí,598,6.4891,1.4431,0.15719063545150502,0.0,0.14381270903010032
2022,8,Lào Cai,Miền Bắc,DiaLy,Địa lí,5920,6.9821,1.2346,0.24932432432432433,0.00033783783783783786,0.05591216216216216
2022,8,Lào Cai,Miền Bắc,GDCD,GDCD,5121,8.3396,0.996,0.731693028705331,0.009177894942394065,0.005272407732864675
2022,8,Lào Cai,Miền Bắc,HoaHoc,Hóa học,1238,6.9455,1.4934,0.3247172859450727,0.0008077544426494346,0.11793214862681745
2022,8,Lào Cai,Miền Bắc,LichSu,Lịch sử,5922,6.5357,1.6696,0.24231678486997635,0.002701789935832489,0.18405943937858832
2022,8,Lào Cai,Miền Bắc,NgoaiNgu,Ngoại ngữ,6350,4.7276,1.6672,0.07133858267716535,0.0006299212598425197,0.6426771653543307
2022,8,Lào Cai,Miền Bắc,NguVan,Ngữ văn,7150,6.537,1.2053,0.1393006993006993,0.0,0.07972027972027972
2022,8,Lào Cai,Miền Bắc,SinhHoc,Sinh học,1216,5.6373,1.399,0.06743421052631579,0.0,0.3256578947368421
2022,8,Lào Cai,Miền Bắc,Toan,Toán,7077,6.2278,1.5721,0.15190052282040412,0.0,0.20347604917337855
2022,8,Lào Cai,Miền Bắc,VatLy,Vật lí,1231,6.9892,1.3148,0.27213647441104794,0.0,0.08448415922014622
2022,9,Tuyên Quang,Miền Bắc,DiaLy,Địa lí,7297,6.7968,1.2121,0.19693024530629025,0.00013704262025489926,0.06372481841852816
2022,9,Tuyên Quang,Miền Bắc,GDCD,GDCD,6747,8.1583,1.0321,0.6688898769823626,0.005039276715577293,0.008151771157551505
2022,9,Tuyên Quang,Miền Bắc,HoaHoc,Hóa học,1053,7.3974,1.2442,0.4188034188034188,0.0,0.04178537511870845
2022,9,Tuyên Quang,Miền Bắc,LichSu,Lịch sử,7318,6.7318,1.5008,0.22834107679693905,0.0069691172451489475,0.11874829188302816
2022,9,Tuyên Quang,Miền Bắc,NgoaiNgu,Ngoại ngữ,7769,4.6617,1.6372,0.05908096280087528,0.00012871669455528383,0.6386922383833183
2022,9,Tuyên Quang,Miền Bắc,NguVan,Ngữ văn,8339,6.3657,1.2268,0.09941239956829356,0.0,0.1159611464204341
2022,9,Tuyên Quang,Miền Bắc,SinhHoc,Sinh học,1017,5.9796,1.4167,0.09046214355948869,0.0,0.23402163225172073
2022,9,Tuyên Quang,Miền Bắc,Toan,Toán,8237,5.7901,1.6261,0.10197887580429768,0.0,0.3015661041641374
2022,9,Tuyên Quang,Miền Bắc,VatLy,Vật lí,1040,6.9697,1.3193,0.24807692307692308,0.0009615384615384616,0.07884615384615384
2023,1,Hà Nội,Miền Bắc,DiaLy,Địa lí,74332,6.0051,1.1042,0.04471829091104773,5.3812624441694024e-05,0.1466932142280579
2023,1,Hà Nội,Miền Bắc,GDCD,GDCD,60444,8.2191,1.0341,0.666617033948779,0.016957845278274104,0.005128714181721924
2023,1,Hà Nội,Miền Bắc,HoaHoc,Hóa học,26021,6.2964,1.7517,0.21382729333999462,0.000614887975097037,0.24095922524115138
2023,1,Hà Nội,Miền Bắc,LichSu,Lịch sử,74453,5.8831,1.5237,0.10703396773803607,0.0007387210723543712,0.2751400212214417
2023,1,Hà Nội,Miền Bắc,NgoaiNgu,Ngoại ngữ,84597,6.2108,2.2154,0.3042306464768254,0.001252999515349244,0.32551981748761777
2023,1,Hà Nội,Miền Bắc,NguVan,Ngữ văn,100600,7.1951,1.3273,0.3572962226640159,0.0,0.05788270377733598
2023,1,Hà Nội,Miền Bắc,SinhHoc,Sinh học,25729,6.049,1.2942,0.08064829569746201,0.00046639978234676825,0.17661005091530957
2023,1,Hà Nội,Miền Bắc,Toan,Toán,100309,6.6052,1.6331,0.22991954859484193,2.990758556061769e-05,0.16858905980520192
2023,1,Hà Nội,Miền Bắc,VatLy,Vật lí,26054,6.8061,1.5998,0.3011053964842251,0.00042220004605818685,0.14519843402164734
2023,10,Lạng Sơn,Miền Bắc,DiaLy,Địa lí,8047,6.1563,1.1664,0.06399900584068598,0.0,0.13259599850876103
2023,10,Lạng Sơn,Miền Bắc,GDCD,GDCD,6238,8.2777,1.0889,0.6845142673933953,0.019878166078871433,0.0048092337287592175
2023,10,Lạng Sơn,Miền Bắc,HoaHoc,Hóa học,1167,6.5754,1.5691,0.2185089974293059,0.000856898029134533,0.168808911739503
2023,10,Lạng Sơn,Miền Bắc,LichSu,Lịch sử,8073,5.773,1.6071,0.11705685618729098,0.0018580453363062058,0.31388579214666174
2023,10,Lạng Sơn,Miền Bắc,NgoaiNgu,Ngoại ngữ,7335,4.4928,1.8007,0.06966598500340832,0.0006816632583503749,0.6751192910702113
2023,10,Lạng Sơn,Miền Bắc,NguVan,Ngữ văn,9214,6.0978,1.5486,0.13099630996309963,0.0,0.20338615150857392
2023,10,Lạng Sơn,Miền Bắc,SinhHoc,Sinh học,1118,6.5072,1.2004,0.11896243291592129,0.0,0.08586762075134168
2023,10,Lạng Sơn,Miền Bắc,Toan,Toán,9047,5.2061,1.7081,0.05482480380236542,0.0,0.4550679783353598
2023,10,Lạng Sơn,Miền Bắc,VatLy,Vật lí,1165,6.4464,1.4704,0.1888412017167382,0.0,0.16394849785407725
2023,11,Bắc Kạn,Miền Bắc,DiaLy,Địa lí,2566,6.3682,1.1882,0.09664848012470771,0.000779423226812159,0.09976617303195635
2023,11,Bắc Kạn,Miền Bắc,GDCD,GDCD,2113,8.2588,1.0795,0.6848083293894937,0.018457169900615238,0.008518693800283956
2023,11,Bắc Kạn,Miền Bắc,HoaHoc,Hóa học,304,6.898,1.39,0.2730263157894737,0.0,0.10197368421052631
2023,11,Bắc Kạn,Miền Bắc,LichSu,Lịch sử,2569,6.2377,1.6631,0.18489684702218762,0.003114052160373686,0.23394316854807318
2023,11,Bắc Kạn,Miền Bắc,NgoaiNgu,Ngoại ngữ,2399,4.3622,1.7193,0.05960817007086286,0.00041684035014589413,0.7136306794497708
2023,11,Bắc Kạn,Miền Bắc,NguVan,Ngữ văn,2862,6.2463,1.2753,0.10552061495457722,0.0,0.1264849755415793
2023,11,Bắc Kạn,Miền Bắc,SinhHoc,Sinh học,285,6.5974,1.2525,0.15087719298245614,0.0,0.08070175438596491
2023,11,Bắc Kạn,Miền Bắc,Toan,Toán,2720,5.2385,1.6241,0.05,0.0,0.44632352941176473
2023,11,Bắc Kạn,Miền Bắc,VatLy,Vật lí,303,6.5091,1.4709,0.19141914191419143,0.0,0.14521452145214522
2023,12,Thái Nguyên,Miền Bắc,DiaLy,Địa lí,12821,5.947,1.1862,0.047578192028702906,7.799703611262772e-05,0.17518134310896186
2023,12,Thái Nguyên,Miền Bắc,GDCD,GDCD,9636,8.0425,1.1658,0.6084474885844748,0.015670402656704028,0.013075965130759652
2023,12,Thái Nguyên,Miền Bắc,HoaHoc,Hóa học,3209,6.9443,1.4042,0.2813960735431599,0.0,0.09909629167965098
2023,12,Thái Nguyên,Miền Bắc,LichSu,Lịch sử,12826,5.8145,1.6007,0.11375331358178699,0.0009355995633868704,0.301496959301419
2023,12,Thái Nguyên,Miền Bắc,NgoaiNgu,Ngoại ngữ,12725,4.9607,1.8677,0.0993320235756385,0.0011787819253438114,0.5667583497053045
2023,12,Thái Nguyên,Miền Bắc,NguVan,Ngữ văn,15983,6.4723,1.3443,0.15166113996120878,0.0,0.11581054870800225
2023,12,Thái Nguyên,Miền Bắc,SinhHoc,Sinh học,3163,6.2925,1.3279,0.11729370850458426,0.0006323110970597534,0.143534619032564
2023,12,Thái Nguyên,Miền Bắc,Toan,Toán,15873,5.6902,1.8352,0.11837711837711838,0.0,0.3565803565803566
2023,12,Thái Nguyên,Miền Bắc,VatLy,Vật lí,3194,6.5271,1.5479,0.21603005635566688,0.00031308703819661864,0.17063243581715717
2023,13,Yên Bái,Miền Bắc,DiaLy,Địa lí,7333,6.0282,1.1939,0.05768444020182736,0.0,0.16309832265102958
2023,13,Yên Bái,Miền Bắc,GDCD,GDCD,5954,7.9401,1.2804,0.574235807860262,0.018978837756130334,0.022169969768223042
2023,13,Yên Bái,Miền Bắc,HoaHoc,Hóa học,830,6.9867,1.4029,0.2783132530120482,0.0,0.09518072289156626
2023,13,Yên Bái,Miền Bắc,LichSu,Lịch sử,7344,5.8323,1.5644,0.11247276688453159,0.0013616557734204794,0.2976579520697168
2023,13,Yên Bái,Miền Bắc,NgoaiNgu,Ngoại ngữ,6764,4.8768,1.7917,0.09062684801892372,0.0010348905972797163,0.6037847427557658
2023,13,Yên Bái,Miền Bắc,NguVan,Ngữ văn,8179,6.2842,1.3212,0.12556547255165668,0.0,0.12984472429392346
2023,13,Yên Bái,Miền Bắc,SinhHoc,Sinh học,814,6.3197,1.4048,0.13144963144963145,0.002457002457002457,0.1511056511056511
2023,13,Yên Bái,Miền Bắc,Toan,Toán,8003,5.3045,1.7004,0.0675996501312008,0.0,0.42683993502436585
2023,13,Yên Bái,Miền Bắc,VatLy,Vật lí,824,6.6626,1.5062,0.2487864077669903,0.0,0.14199029126213591
2023,14,Sơn La,Miền Bắc,DiaLy,Địa lí,10626,6.1623,1.187,0.07255787690570299,0.0,0.1421983813288161
2023,14,Sơn La,Miền Bắc,GDCD,GDCD,9144,7.9579,1.2618,0.584426946631671,0.01531058617672791,0.01815398075240595
2023,14,Sơn La,Miền Bắc,HoaHoc,Hóa học,999,6.754,1.4617,0.22922922922922923,0.0,0.12112112112112113
2023,14,Sơn La,Miền Bắc,LichSu,Lịch sử,10645,5.9516,1.5989,0.1365899483325505,0.001972757162987318,0.27740723344293094
2023,14,Sơn La,Miền Bắc,NgoaiNgu,Ngoại ngữ,10096,4.1392,1.5119,0.03892630744849445,9.904912836767037e-05,0.776148969889065
2023,14,Sơn La,Miền Bắc,NguVan,Ngữ văn,11626,6.0669,1.0982,0.05049028040598658,0.0,0.13160158265955615
2023,14,Sơn La,Miền Bắc,SinhHoc,Sinh học,962,6.534,1.29,0.1548856548856549,0.0,0.08835758835758836
2023,14,Sơn La,Miền Bắc,Toan,Toán,11178,4.9384,1.5836,0.039989264626945784,0.0,0.5267489711934157
2023,14,Sơn La,Miền Bắc,VatLy,Vật lí,990,6.4636,1.6043,0.2202020202020202,0.0,0.19090909090909092
2023,15,Phú Thọ,Miền Bắc,DiaLy,Địa lí,12583,6.5864,1.1686,0.1358976396725741,0.0003178892156083605,0.07216085194309783
2023,15,Phú Thọ,Miền Bắc,GDCD,GDCD,9737,8.7683,0.8957,0.8480024648248947,0.04991270411831159,0.001951319708329054
2023,15,Phú Thọ,Miền Bắc,HoaHoc,Hóa học,3128,6.9998,1.521,0.3283248081841432,0.0012787723785166241,0.11540920716112532
2023,15,Phú Thọ,Miền Bắc,LichSu,Lịch sử,12597,6.5666,1.5501,0.21560689052949114,0.0029372072715725967,0.15336984996427722
2023,15,Phú Thọ,Miền Bắc,NgoaiNgu,Ngoại ngữ,12832,5.3819,1.7763,0.11970074812967581,0.0006234413965087282,0.4606452618453865
2023,15,Phú Thọ,Miền Bắc,NguVan,Ngữ văn,15699,7.3049,1.2685,0.3765844958277597,0.0,0.0402573412319256
2023,15,Phú Thọ,Miền Bắc,SinhHoc,Sinh học,3094,6.6126,1.252,0.15384615384615385,0.0003232062055591467,0.08338720103425985
2023,15,Phú Thọ,Miền Bắc,Toan,Toán,15632,6.1901,1.5835,0.1406729785056295,6.397134083930399e-05,0.2258188331627431
2023,15,Phú Thọ,Miền Bắc,VatLy,Vật lí,3120,6.9143,1.49,0.30833333333333335,0.0003205128205128205,0.11378205128205128
2023,16,Vĩnh Phúc,Miền Bắc,DiaLy,Địa lí,9772,6.8987,1.1353,0.20067539909946785,0.0,0.04144494474007368
2023,16,Vĩnh Phúc,Miền Bắc,GDCD,GDCD,6934,9.1104,0.7037,0.9365445630227863,0.09114508220363426,0.00014421690222094028
2023,16,Vĩnh Phúc,Miền Bắc,HoaHoc,Hóa học,4119,7.1779,1.2463,0.3143966982277252,0.0007283321194464676,0.05511046370478272
2023,16,Vĩnh Phúc,Miền Bắc,LichSu,Lịch sử,9781,6.9737,1.539,0.31755444228606483,0.004089561394540435,0.10499948880482568
2023,16,Vĩnh Phúc,Miền Bắc,NgoaiNgu,Ngoại ngữ,10990,6.001,1.7582,0.18453139217470427,0.000545950864422202,0.30900818926296636
2023,16,Vĩnh Phúc,Miền Bắc,NguVan,Ngữ văn,13899,7.7683,1.0206,0.5115475933520397,0.0,0.010648248075401108
2023,16,Vĩnh Phúc,Miền Bắc,SinhHoc,Sinh học,4080,6.8347,1.0967,0.16470588235294117,0.0,0.039705882352941174
2023,16,Vĩnh Phúc,Miền Bắc,Toan,Toán,13840,6.8632,1.4138,0.24992774566473988,0.0,0.11286127167630058
2023,16,Vĩnh Phúc,Miền Bắc,VatLy,Vật lí,4123,7.3451,1.2429,0.3849138976473442,0.00048508367693427115,0.04972107688576279
2023,17,Quảng Ninh,Miền Bắc,DiaLy,Địa lí,12970,5.9686,1.1842,0.05011565150346955,0.0,0.16676946800308404
2023,17,Quảng Ninh,Miền Bắc,GDCD,GDCD,10087,8.2133,1.1719,0.669079012590463,0.02141370080301378,0.012293050460989392
2023,17,Quảng Ninh,Miền Bắc,HoaHoc,Hóa học,2833,6.4847,1.632,0.22626191316625485,0.0,0.18919872926226614
2023,17,Quảng Ninh,Miền Bắc,LichSu,Lịch sử,12997,5.7985,1.5564,0.10033084557974917,0.0005385858274986535,0.29491421097176274
2023,17,Quảng Ninh,Miền Bắc,NgoaiNgu,Ngoại ngữ,12689,5.5015,2.0512,0.16699503506974545,0.0014973599180392466,0.44369138624005044
2023,17,Quảng Ninh,Miền Bắc,NguVan,Ngữ văn,15824,6.4799,1.5387,0.20740647118301314,0.0,0.15609201213346816
2023,17,Quảng Ninh,Miền Bắc,SinhHoc,Sinh học,2797,6.2296,1.2559,0.1026099392205935,0.0,0.13156953879156238
2023,17,Quảng Ninh,Miền Bắc,Toan,Toán,15737,5.7332,1.8123,0.11635000317722564,0.0,0.3383109868462858
2023,17,Quảng Ninh,Miền Bắc,VatLy,Vật lí,2832,6.7954,1.5391,0.2814265536723164,0.001059322033898305,0.13241525423728814
2023,18,Bắc Giang,Miền Bắc,DiaLy,Địa lí,15893,6.3368,1.1129,0.07714087963254262,0.0,0.09482161958094759
2023,18,Bắc Giang,Miền Bắc,GDCD,GDCD,12369,8.4913,1.0238,0.7554369795456383,0.03379416282642089,0.003880669415474169
2023,18,Bắc Giang,Miền Bắc,HoaHoc,Hóa học,5015,6.8347,1.4926,0.2745762711864407,0.0015952143569292123,0.12323030907278165
2023,18,Bắc Giang,Miền Bắc,LichSu,Lịch sử,15906,6.1397,1.4849,0.12869357475166604,0.001257387149503332,0.21564189613982146
2023,18,Bắc Giang,Miền Bắc,NgoaiNgu,Ngoại ngữ,17171,5.4501,1.7449,0.11449537010075127,0.0005241395375924524,0.4268242967794537
2023,18,Bắc Giang,Miền Bắc,NguVan,Ngữ văn,20889,7.256,1.1078,0.3205514864282637,0.0,0.025803054239073198
2023,18,Bắc Giang,Miền Bắc,SinhHoc,Sinh học,4964,6.4008,1.1699,0.10213537469782434,0.0006043513295729251,0.09165995165189364
2023,18,Bắc Giang,Miền Bắc,Toan,Toán,20884,6.1792,1.6447,0.15260486496839687,0.0,0.23544340164719402
2023,18,Bắc Giang,Miền Bắc,VatLy,Vật lí,5002,6.8842,1.5004,0.30187924830067975,0.0,0.11875249900039984
2023,19,Bắc Ninh,Miền Bắc,DiaLy,Địa lí,10604,6.4128,1.2314,0.11165597887589589,0.0003772161448509996,0.10684647302904564
2023,19,Bắc Ninh,Miền Bắc,GDCD,GDCD,8429,8.5904,1.0913,0.7788587020998933,0.054217582156839486,0.00783011033337288
2023,19,Bắc Ninh,Miền Bắc,HoaHoc,Hóa học,5939,7.0434,1.3881,0.30880619632934836,0.0013470281192119885,0.08705169220407476
2023,19,Bắc Ninh,Miền Bắc,LichSu,Lịch sử,10624,6.5782,1.478,0.20020707831325302,0.002917921686746988,0.1331890060240964
2023,19,Bắc Ninh,Miền Bắc,NgoaiNgu,Ngoại ngữ,14328,5.8803,1.9427,0.19353713009491905,0.0016052484645449469,0.35510887772194305
